,term,spearman,spearman_p_value
18666,supple,0.0233949373265,0.589242069554
18667,supplement,0.0469214503626,0.278651066534
18668,supplementary,0.0405971261632,0.348653462042
18669,supplemented,0.0469214503626,0.278651066534
18670,supplements,-0.0800454880428,0.0642996347505
18671,supplied,0.0518819767604,0.230903889164
18672,supplies,0.0219934466702,0.611746909473
18673,supply,0.0979212360601,0.0235082007773
18674,supplying,-0.0268047296988,0.536142861449
18675,support,0.0886108777865,0.040480374781
18676,supported,-0.00756891024511,0.861344896698
18677,supporter,-0.0194597794832,0.653362586841
18678,supporters,0.0233949373265,0.589242069554
18679,supports,0.0331164020426,0.44462732001
18680,suppose,0.025561138186,0.555227947372
18681,supposed,-0.0492252218029,0.255701899381
18682,supposedly,-0.0401845465366,0.353577742305
18683,supposes,-0.0399586338695,0.356292570799
18684,supposing,-0.0800454880428,0.0642996347505
18685,supposition,0.0405971261632,0.348653462042
18686,suppress,0.0469214503626,0.278651066534
18687,suppressed,0.0469214503626,0.278651066534
18688,suppression,0.0331164020426,0.44462732001
18689,supremacy,0.066606410157,0.123873553396
18690,supreme,0.0276041551914,0.524050604422
18691,supremely,0.0233949373265,0.589242069554
18692,surcharge,0.0233949373265,0.589242069554
18693,surcingle,-0.0800454880428,0.0642996347505
18694,sure,-0.00847904590431,0.844871834771
18695,surely,0.0531562454174,0.219634835558
18696,surest,-0.0800454880428,0.0642996347505
18697,surety,0.0331164020426,0.44462732001
18698,surf,0.0233949373265,0.589242069554
18699,surface,-0.0806432982479,0.0623274916036
18700,surfaces,-0.0800454880428,0.0642996347505
18701,surfeit,-0.0800454880428,0.0642996347505
18702,surged,-0.0800454880428,0.0642996347505
18703,surgery,-0.0800454880428,0.0642996347505
18704,surly,-0.0800454880428,0.0642996347505
18705,surmise,-0.00484725726886,0.910937739905
18706,surmised,0.0233949373265,0.589242069554
18707,surmounted,0.0233949373265,0.589242069554
18708,surname,0.0331164020426,0.44462732001
18709,surpassed,0.0469214503626,0.278651066534
18710,surpasses,0.0331164020426,0.44462732001
18711,surpassing,-0.0682456787405,0.114870643391
18712,surpassingly,-0.0800454880428,0.0642996347505
18713,surplus,-0.00504114755962,0.907390937592
18714,surprise,0.0323267547061,0.455567058594
18715,surprised,-0.0438996794216,0.310813664556
18716,surprises,0.0331164020426,0.44462732001
18717,surprising,0.0086323694108,0.842103186253
18718,surrender,-0.00523503785037,0.903845975688
18719,surrendered,-0.112770194176,0.00903800005243
18720,surrenders,0.0233949373265,0.589242069554
18721,surreptitiously,-0.0800454880428,0.0642996347505
18722,surrey,0.0233949373265,0.589242069554
18723,surround,0.0405971261632,0.348653462042
18724,surrounded,-0.0331163617104,0.444627874926
18725,surrounding,0.0155435710679,0.719816088458
18726,surroundings,0.0152410167751,0.725047041957
18727,surrounds,-0.0194597794832,0.653362586841
18728,surveillance,0.0331164020426,0.44462732001
18729,survey,0.0949078998113,0.0281601310179
18730,surveyed,0.0233949373265,0.589242069554
18731,surveying,0.0233949373265,0.589242069554
18732,surveys,0.0233949373265,0.589242069554
18733,survival,0.0057282506942,0.894837169384
18734,survivals,0.0233949373265,0.589242069554
18735,survive,0.0575746560985,0.183619108458
18736,survived,0.0469214503626,0.278651066534
18737,survives,0.0233949373265,0.589242069554
18738,surviving,-0.0800454880428,0.0642996347505
18739,survivor,0.0331164020426,0.44462732001
18740,survivors,0.0331164020426,0.44462732001
18741,susan,0.0331164020426,0.44462732001
18742,susceptibility,0.0233949373265,0.589242069554
18743,susceptible,0.0233949373265,0.589242069554
18744,susie,-0.113307359055,0.00871262259536
18745,suspect,0.0525089646969,0.225308909816
18746,suspected,0.0405971261632,0.348653462042
18747,suspecting,0.0233949373265,0.589242069554
18748,suspects,-0.108772453113,0.0118189979693
18749,suspend,0.0233949373265,0.589242069554
18750,suspended,0.0233949373265,0.589242069554
18751,suspending,0.0233949373265,0.589242069554
18752,suspicion,0.0818832937566,0.0583957165549
18753,suspicions,-0.0194597794832,0.653362586841
18754,suspicious,0.00642258411168,0.882177935729
18755,suspiciously,0.0233949373265,0.589242069554
18756,sustain,-0.0696288540696,0.107680642331
18757,sustained,0.0300004078806,0.488658366414
18758,sutherland,0.0233949373265,0.589242069554
18759,suzerainty,0.0233949373265,0.589242069554
18760,svengali,0.0233949373265,0.589242069554
18761,swain,-0.0402323231426,0.353005278008
18762,swains,-0.0800454880428,0.0642996347505
18763,swallow,-0.0402323231426,0.353005278008
18764,swallows,0.0233949373265,0.589242069554
18765,swam,0.0233949373265,0.589242069554
18766,swamp,0.0331164020426,0.44462732001
18767,swamps,0.0233949373265,0.589242069554
18768,swampy,0.0233949373265,0.589242069554
18769,swan,-0.0194597794832,0.653362586841
18770,swans,0.0233949373265,0.589242069554
18771,swarm,0.0233949373265,0.589242069554
18772,swarmed,0.0233949373265,0.589242069554
18773,swarms,0.0233949373265,0.589242069554
18774,swash,0.0233949373265,0.589242069554
18775,swashbucklers,0.0233949373265,0.589242069554
18776,swathed,0.0233949373265,0.589242069554
18777,sway,0.0469214503626,0.278651066534
18778,swearing,0.0331164020426,0.44462732001
18779,swears,0.0233949373265,0.589242069554
18780,sweating,0.0233949373265,0.589242069554
18781,sweden,0.0405971261632,0.348653462042
18782,swedenborg,0.0233949373265,0.589242069554
18783,swedes,-0.0194597794832,0.653362586841
18784,swedish,0.0405971261632,0.348653462042
18785,sweeney,-0.0800454880428,0.0642996347505
18786,sweep,-0.0163882932639,0.705281202441
18787,sweeping,-0.00523503785037,0.903845975688
18788,sweet,-0.0799276394674,0.0646944094609
18789,sweetened,0.0405971261632,0.348653462042
18790,sweeter,-0.0192361038569,0.657091192783
18791,sweetest,-0.0800454880428,0.0642996347505
18792,sweetheart,-0.0399586338695,0.356292570799
18793,sweethearts,0.0233949373265,0.589242069554
18794,sweetly,-0.0800454880428,0.0642996347505
18795,sweetness,-0.0796769757277,0.0655407287995
18796,sweets,0.0233949373265,0.589242069554
18797,swell,0.0331164020426,0.44462732001
18798,swells,-0.0800454880428,0.0642996347505
18799,swept,0.0354539872429,0.413133195952
18800,swerved,0.0233949373265,0.589242069554
18801,swift,-0.0583301533044,0.177924877355
18802,swiftest,0.0233949373265,0.589242069554
18803,swiftly,0.00607541740294,0.888504007935
18804,swim,-0.0790693338771,0.0676301411385
18805,swimming,-0.0800454880428,0.0642996347505
18806,swimmingly,-0.0800454880428,0.0642996347505
18807,swinburne,0.0469214503626,0.278651066534
18808,swindled,0.0233949373265,0.589242069554
18809,swine,0.0233949373265,0.589242069554
18810,swinging,-0.0402323231426,0.353005278008
18811,swipe,0.0233949373265,0.589242069554
18812,swiss,-0.0566159649003,0.19103717536
18813,switched,0.0233949373265,0.589242069554
18814,switzerland,0.0331164020426,0.44462732001
18815,swollen,0.0233949373265,0.589242069554
18816,swoons,0.0233949373265,0.589242069554
18817,swoop,0.0331164020426,0.44462732001
18818,sword,-0.0338955702212,0.433980777491
18819,swordplay,0.0233949373265,0.589242069554
18820,swords,-0.00465336697811,0.914486312741
18821,swore,0.0233949373265,0.589242069554
18822,sworn,0.0331164020426,0.44462732001
18823,swung,0.0469214503626,0.278651066534
18824,sycophancy,0.0233949373265,0.589242069554
18825,sydney,-0.00504114755962,0.907390937592
18826,syllable,0.0525089646969,0.225308909816
18827,syllables,0.0331164020426,0.44462732001
18828,sylvester,0.0233949373265,0.589242069554
18829,sylvia,-0.0800454880428,0.0642996347505
18830,symbol,0.0331164020426,0.44462732001
18831,symbolic,0.0233949373265,0.589242069554
18832,symbolical,-0.0399586338695,0.356292570799
18833,symbolism,-0.0800454880428,0.0642996347505
18834,symbolist,-0.0800454880428,0.0642996347505
18835,symbolize,0.0233949373265,0.589242069554
18836,symbolized,-0.0800454880428,0.0642996347505
18837,symbols,-0.0399586338695,0.356292570799
18838,symmetry,-0.0192361038569,0.657091192783
18839,sympathetic,-0.0706428208894,0.102639257935
18840,sympathetically,0.0233949373265,0.589242069554
18841,sympathies,0.0301380244305,0.486665540799
18842,sympathize,-0.00523503785037,0.903845975688
18843,sympathized,-0.0800454880428,0.0642996347505
18844,sympathizes,-0.0399586338695,0.356292570799
18845,sympathy,0.0223836183032,0.605443547034
18846,symphony,-0.0190124282307,0.660828330374
18847,symposium,0.0233949373265,0.589242069554
18848,symptom,0.0233949373265,0.589242069554
18849,synagogues,0.0233949373265,0.589242069554
18850,syndicate,0.0233949373265,0.589242069554
18851,synonyms,-0.0800454880428,0.0642996347505
18852,synopsis,0.0405971261632,0.348653462042
18853,synoptic,0.0233949373265,0.589242069554
18854,synthesis,-0.0788456582508,0.0684128930273
18855,syria,0.0575746560985,0.183619108458
18856,syriac,0.0233949373265,0.589242069554
18857,syrian,0.0331164020426,0.44462732001
18858,syrians,0.0233949373265,0.589242069554
18859,system,0.10424458749,0.0158600768201
18860,systematic,-0.00504114755962,0.907390937592
18861,systematically,0.0233949373265,0.589242069554
18862,systems,0.0783235263615,0.0702690163818
18863,t,0.0489203497361,0.258661357111
18864,ta,0.0469214503626,0.278651066534
18865,tab,-0.0800454880428,0.0642996347505
18866,table,0.0619532555787,0.152428456494
18867,tables,0.0575746560985,0.183619108458
18868,tabor,0.0233949373265,0.589242069554
18869,tabulated,0.0233949373265,0.589242069554
18870,tabulations,0.0233949373265,0.589242069554
18871,tacitly,0.0233949373265,0.589242069554
18872,tacitus,0.0233949373265,0.589242069554
18873,tack,0.0233949373265,0.589242069554
18874,tacked,0.0233949373265,0.589242069554
18875,tackle,0.0233949373265,0.589242069554
18876,tacks,0.0331164020426,0.44462732001
18877,tact,0.0525089646969,0.225308909816
18878,tactful,0.0233949373265,0.589242069554
18879,tactfulness,-0.0800454880428,0.0642996347505
18880,tactical,0.0331164020426,0.44462732001
18881,tacticians,0.0233949373265,0.589242069554
18882,tactics,-0.0271219454348,0.531327884119
18883,tactile,0.0233949373265,0.589242069554
18884,tactless,0.0233949373265,0.589242069554
18885,tadpoles,-0.0800454880428,0.0642996347505
18886,taft,0.0233949373265,0.589242069554
18887,tag,-0.0800454880428,0.0642996347505
18888,tags,-0.0399586338695,0.356292570799
18889,tail,0.0153849631999,0.722556694998
18890,tailors,-0.0194597794832,0.653362586841
18891,tails,-0.0192361038569,0.657091192783
18892,taine,-0.0399586338695,0.356292570799
18893,taint,-0.0402323231426,0.353005278008
18894,tainted,-0.0570037454818,0.188010582821
18895,take,0.0637661650277,0.140760413235
18896,taken,0.0521261294243,0.228713579963
18897,takes,0.0243948147231,0.573422816675
18898,taking,0.0339264688207,0.433561630432
18899,talc,0.0233949373265,0.589242069554
18900,talcs,-0.0402323231426,0.353005278008
18901,tale,-0.0910064817699,0.0353408581134
18902,talent,0.0378864041596,0.381802791689
18903,talented,0.0233949373265,0.589242069554
18904,talents,0.0155435710679,0.719816088458
18905,tales,-0.0272301609596,0.529690310786
18906,tali,0.0233949373265,0.589242069554
18907,talk,-0.0594652263125,0.169617722286
18908,talkative,0.0405971261632,0.348653462042
18909,talked,-0.027756376907,0.521763973465
18910,talker,0.0233949373265,0.589242069554
18911,talking,0.066606410157,0.123873553396
18912,talks,-0.00834623104406,0.847271693883
18913,tall,0.0646446255221,0.135358814916
18914,talleyrand,0.0233949373265,0.589242069554
18915,tallow,-0.0800454880428,0.0642996347505
18916,tally,-0.0800454880428,0.0642996347505
18917,talmud,0.0233949373265,0.589242069554
18918,tam,0.0233949373265,0.589242069554
18919,tame,0.0525089646969,0.225308909816
18920,tamed,0.0233949373265,0.589242069554
18921,tames,0.0405971261632,0.348653462042
18922,tampa,0.0233949373265,0.589242069554
18923,tan,0.0233949373265,0.589242069554
18924,tancred,-0.0800454880428,0.0642996347505
18925,tandem,-0.0800454880428,0.0642996347505
18926,taney,0.0233949373265,0.589242069554
18927,tang,-0.0399586338695,0.356292570799
18928,tangible,-0.00504114755962,0.907390937592
18929,tangier,0.0233949373265,0.589242069554
18930,tangle,-0.00523503785037,0.903845975688
18931,tangled,-0.0399586338695,0.356292570799
18932,tank,-0.0800454880428,0.0642996347505
18933,tanks,0.0233949373265,0.589242069554
18934,tannin,0.0233949373265,0.589242069554
18935,tanning,0.0233949373265,0.589242069554
18936,tans,0.0233949373265,0.589242069554
18937,tantalizing,0.0233949373265,0.589242069554
18938,tape,-0.0800454880428,0.0642996347505
18939,tapering,0.0331164020426,0.44462732001
18940,tapestries,0.0233949373265,0.589242069554
18941,tapestry,0.0331164020426,0.44462732001
18942,tapped,0.0233949373265,0.589242069554
18943,tar,0.0405971261632,0.348653462042
18944,tarantula,-0.0800454880428,0.0642996347505
18945,tarbell,0.0233949373265,0.589242069554
18946,tardiness,0.0233949373265,0.589242069554
18947,tardy,0.0233949373265,0.589242069554
18948,target,-0.0800454880428,0.0642996347505
18949,tariff,0.0233949373265,0.589242069554
18950,tariffs,0.0331164020426,0.44462732001
18951,taring,0.0233949373265,0.589242069554
18952,tarkington,0.0331164020426,0.44462732001
18953,tarot,0.0233949373265,0.589242069554
18954,tarry,-0.0399586338695,0.356292570799
18955,tartar,0.0331164020426,0.44462732001
18956,tarts,0.0233949373265,0.589242069554
18957,task,0.0654069602706,0.130801931959
18958,tasks,-0.0192361038569,0.657091192783
18959,taste,-0.0132125108146,0.760438684296
18960,tasted,-0.0192361038569,0.657091192783
18961,tastes,-0.00484725726886,0.910937739905
18962,tat,0.0331164020426,0.44462732001
18963,tate,-0.0402323231426,0.353005278008
18964,tattered,-0.0399586338695,0.356292570799
18965,tattle,-0.0399586338695,0.356292570799
18966,taught,-0.0602981939261,0.163708538475
18967,taunted,-0.0800454880428,0.0642996347505
18968,tavern,0.0405971261632,0.348653462042
18969,taverns,0.0331164020426,0.44462732001
18970,tawdry,0.0233949373265,0.589242069554
18971,tax,0.0405971261632,0.348653462042
18972,taxation,0.0469214503626,0.278651066534
18973,taxed,-0.0788456582508,0.0684128930273
18974,taxes,0.0525089646969,0.225308909816
18975,taxing,0.0233949373265,0.589242069554
18976,taylor,-0.07932390198,0.0667482362921
18977,tb,0.0405971261632,0.348653462042
18978,tbs,0.0233949373265,0.589242069554
18979,tc,-0.00523503785037,0.903845975688
18980,te,0.00481239714071,0.911575620145
18981,tea,-0.0117654421254,0.786000080489
18982,teach,-0.0681158106553,0.115564618069
18983,teacher,-0.0598722737354,0.166710448684
18984,teachers,0.000844142553403,0.98445866329
18985,teaches,-0.00504114755962,0.907390937592
18986,teaching,0.0466042246489,0.281917300558
18987,teachings,0.0233949373265,0.589242069554
18988,teals,-0.0800454880428,0.0642996347505
18989,team,0.0233949373265,0.589242069554
18990,teamsters,0.0233949373265,0.589242069554
18991,tear,-0.0571976357726,0.186510584442
18992,tearful,-0.113307359055,0.00871262259536
18993,tearing,0.0331164020426,0.44462732001
18994,tears,0.00776913246972,0.857715536044
18995,teas,-0.0800454880428,0.0642996347505
18996,tease,0.0233949373265,0.589242069554
18997,teased,-0.0399586338695,0.356292570799
18998,tech,0.0233949373265,0.589242069554
18999,technical,0.0316990507312,0.464369938404
19000,technicalities,0.0331164020426,0.44462732001
19001,technically,0.0331164020426,0.44462732001
19002,technique,0.0469214503626,0.278651066534
19003,ted,-0.0441749125215,0.307786931583
19004,teddy,-0.0800454880428,0.0642996347505
19005,tedious,-0.00465336697811,0.914486312741
19006,tediousness,-0.0800454880428,0.0642996347505
19007,tee,0.0331164020426,0.44462732001
19008,teeming,-0.0800454880428,0.0642996347505
19009,teems,0.0233949373265,0.589242069554
19010,teen,0.0233949373265,0.589242069554
19011,teens,0.0233949373265,0.589242069554
19012,teeth,-0.0171231943071,0.6927224251
19013,teetotalers,0.0233949373265,0.589242069554
19014,telegram,0.0469214503626,0.278651066534
19015,telegrams,0.0233949373265,0.589242069554
19016,telegraph,0.0331164020426,0.44462732001
19017,telegraphed,0.0233949373265,0.589242069554
19018,telegraphic,0.0233949373265,0.589242069554
19019,telegraphs,0.0331164020426,0.44462732001
19020,telegraphy,0.0233949373265,0.589242069554
19021,telephone,0.0233949373265,0.589242069554
19022,telephones,0.0331164020426,0.44462732001
19023,telescope,-0.0402323231426,0.353005278008
19024,tell,0.0245760434836,0.570577199327
19025,teller,-0.00465336697811,0.914486312741
19026,tellers,0.0331164020426,0.44462732001
19027,telling,0.0170400889581,0.694138479515
19028,tellingly,0.0233949373265,0.589242069554
19029,tells,-0.0369524062335,0.3936571726
19030,telltale,0.0331164020426,0.44462732001
19031,telltales,0.0233949373265,0.589242069554
19032,temerity,0.0331164020426,0.44462732001
19033,tempe,0.0233949373265,0.589242069554
19034,temper,-0.0622587979134,0.150412124827
19035,temperament,-0.0799276394674,0.0646944094609
19036,temperamentally,0.0233949373265,0.589242069554
19037,temperaments,0.0233949373265,0.589242069554
19038,temperance,-0.0192361038569,0.657091192783
19039,temperate,0.0150677474638,0.728048538664
19040,temperately,0.0233949373265,0.589242069554
19041,temperature,0.0331164020426,0.44462732001
19042,temperatures,0.0331164020426,0.44462732001
19043,tempered,0.0331164020426,0.44462732001
19044,tempers,0.0233949373265,0.589242069554
19045,tempest,0.0331164020426,0.44462732001
19046,tempests,0.0331164020426,0.44462732001
19047,tempestuous,-0.0399586338695,0.356292570799
19048,temple,0.0215422990462,0.619071240785
19049,temples,0.0331164020426,0.44462732001
19050,tempo,-0.0800454880428,0.0642996347505
19051,temporal,0.0405971261632,0.348653462042
19052,temporarily,-0.0399586338695,0.356292570799
19053,temporary,0.0297251747808,0.49265713966
19054,tempt,0.0227819323399,0.599038741874
19055,temptation,-0.0570037454818,0.188010582821
19056,temptations,0.0405971261632,0.348653462042
19057,tempted,-0.0432115966721,0.318465897407
19058,tempter,0.0233949373265,0.589242069554
19059,tempting,0.0233949373265,0.589242069554
19060,tempts,0.0233949373265,0.589242069554
19061,ten,0.0346609646764,0.423666948198
19062,tenacious,0.0233949373265,0.589242069554
19063,tenacity,0.0331164020426,0.44462732001
19064,tenant,0.0331164020426,0.44462732001
19065,tend,0.0298627913307,0.490655569556
19066,tended,0.0233949373265,0.589242069554
19067,tendencies,0.0466057346945,0.28190169167
19068,tendency,0.0439786061615,0.309943712735
19069,tender,-0.170124241724,7.66482838876e-05
19070,tenderhearted,-0.0800454880428,0.0642996347505
19071,tenderly,-0.0788456582508,0.0684128930273
19072,tenderness,-0.0575902359263,0.183500338779
19073,tending,-0.00484725726886,0.910937739905
19074,tends,0.00607541740294,0.888504007935
19075,tenement,0.0233949373265,0.589242069554
19076,tennessee,0.0331164020426,0.44462732001
19077,tennis,0.0233949373265,0.589242069554
19078,tennyson,0.0525089646969,0.225308909816
19079,tenor,0.0233949373265,0.589242069554
19080,tens,-0.00504114755962,0.907390937592
19081,tense,0.0233949373265,0.589242069554
19082,tenses,0.0233949373265,0.589242069554
19083,tension,0.0233949373265,0.589242069554
19084,tent,0.0469214503626,0.278651066534
19085,tentative,0.0233949373265,0.589242069554
19086,tented,0.0233949373265,0.589242069554
19087,tenth,0.0224879719227,0.60376260705
19088,tents,0.0331164020426,0.44462732001
19089,tenure,-0.0194597794832,0.653362586841
19090,tepees,0.0233949373265,0.589242069554
19091,tercentenary,0.0233949373265,0.589242069554
19092,term,0.00470777981156,0.913490276433
19093,termed,-0.00465336697811,0.914486312741
19094,terminate,0.0331164020426,0.44462732001
19095,terminated,0.0469214503626,0.278651066534
19096,terminating,0.0233949373265,0.589242069554
19097,termination,0.0405971261632,0.348653462042
19098,terminology,-0.0399586338695,0.356292570799
19099,terms,0.0515680282665,0.233742129049
19100,terra,-0.0190124282307,0.660828330374
19101,terrace,-0.0192361038569,0.657091192783
19102,terraced,0.0233949373265,0.589242069554
19103,terrapin,0.0233949373265,0.589242069554
19104,terrestrial,-0.0800454880428,0.0642996347505
19105,terrible,-0.0340330719907,0.432117325497
19106,terribly,-0.0402323231426,0.353005278008
19107,terrific,0.0233949373265,0.589242069554
19108,terrified,0.0233949373265,0.589242069554
19109,terrify,0.0233949373265,0.589242069554
19110,territorial,0.0525089646969,0.225308909816
19111,territories,0.0405971261632,0.348653462042
19112,territory,0.055354850847,0.201127108235
19113,terror,0.0746083356219,0.0846964793482
19114,terrorist,0.0233949373265,0.589242069554
19115,terrorize,-0.0800454880428,0.0642996347505
19116,terse,0.0575746560985,0.183619108458
19117,tersely,0.0233949373265,0.589242069554
19118,terseness,0.0233949373265,0.589242069554
19119,tertian,0.0233949373265,0.589242069554
19120,tesla,0.0233949373265,0.589242069554
19121,test,0.0575746560985,0.183619108458
19122,testament,0.0233949373265,0.589242069554
19123,tested,0.0233949373265,0.589242069554
19124,testified,0.0233949373265,0.589242069554
19125,testify,-0.0190124282307,0.660828330374
19126,testimony,0.0707131723581,0.102296540163
19127,testing,-0.0800454880428,0.0642996347505
19128,tests,0.0233949373265,0.589242069554
19129,teutonic,-0.015947352638,0.712855352847
19130,teutons,0.0233949373265,0.589242069554
19131,texan,0.0233949373265,0.589242069554
19132,texans,0.0233949373265,0.589242069554
19133,texas,0.0363630638389,0.40125022823
19134,text,0.100135725242,0.0205280530565
19135,textbook,0.0469214503626,0.278651066534
19136,textbooks,0.0469214503626,0.278651066534
19137,texts,0.0469214503626,0.278651066534
19138,texture,-0.113307359055,0.00871262259536
19139,th,0.0907331404679,0.0358977140543
19140,thackeray,0.0295875582309,0.494663066047
19141,thaddeus,0.0331164020426,0.44462732001
19142,thai,-0.00484725726886,0.910937739905
19143,thais,0.0233949373265,0.589242069554
19144,thames,0.0575746560985,0.183619108458
19145,than,0.0138019988717,0.750098385807
19146,thank,0.0707131723581,0.102296540163
19147,thanking,-0.0800454880428,0.0642996347505
19148,thanks,0.0358435914983,0.408015246559
19149,thanksgiving,-0.0399586338695,0.356292570799
19150,that,0.137970160544,0.00137854007325
19151,thats,0.0227819323399,0.599038741874
19152,thayer,-0.0800454880428,0.0642996347505
19153,the,0.138862820236,0.00128187370446
19154,theatrical,0.0525089646969,0.225308909816
19155,theatricals,-0.0402323231426,0.353005278008
19156,thebes,0.0233949373265,0.589242069554
19157,thee,-0.0169762140985,0.695227584888
19158,theft,-0.00523503785037,0.903845975688
19159,their,-0.0230515149872,0.594721365165
19160,theirs,-0.0568098551911,0.189519439222
19161,thekla,0.0233949373265,0.589242069554
19162,them,-0.0308310943605,0.476696100422
19163,theme,0.020433654488,0.637229769836
19164,themes,0.0525089646969,0.225308909816
19165,themselves,0.0113150483667,0.794004566751
19166,then,0.015687500699,0.717332212035
19167,thence,0.0332683106684,0.442540058797
19168,thenceforth,0.0233949373265,0.589242069554
19169,thenceforward,0.0233949373265,0.589242069554
19170,theo,0.0233949373265,0.589242069554
19171,theocracies,0.0233949373265,0.589242069554
19172,theodora,-0.113307359055,0.00871262259536
19173,theodore,0.0606780509046,0.16106571837
19174,theodoric,0.0233949373265,0.589242069554
19175,theologian,0.0233949373265,0.589242069554
19176,theologians,0.0331164020426,0.44462732001
19177,theological,0.0152263553318,0.725300855773
19178,theologically,-0.0402323231426,0.353005278008
19179,theology,0.0469214503626,0.278651066534
19180,theorem,0.0233949373265,0.589242069554
19181,theoretical,0.0233949373265,0.589242069554
19182,theoretically,0.0233949373265,0.589242069554
19183,theories,0.0385945612467,0.37296201697
19184,theorist,0.0233949373265,0.589242069554
19185,theorists,0.0233949373265,0.589242069554
19186,theorize,0.0233949373265,0.589242069554
19187,theory,0.0225602751781,0.602599165831
19188,there,-0.0131510425192,0.761519406359
19189,thereabout,0.0331164020426,0.44462732001
19190,thereafter,-0.0544294389747,0.208773982491
19191,thereby,-0.0234342817287,0.588615816006
19192,therefor,0.0233949373265,0.589242069554
19193,therefore,0.0517221239123,0.232345966572
19194,therefrom,0.0233949373265,0.589242069554
19195,therein,-0.0557054990764,0.198283511961
19196,thereof,-0.0272805533029,0.528928621762
19197,thereon,-0.0800454880428,0.0642996347505
19198,theres,-0.0352986507509,0.415184265651
19199,thereto,-0.0800454880428,0.0642996347505
19200,thereupon,-0.00523503785037,0.903845975688
19201,therewith,-0.0402323231426,0.353005278008
19202,thermometer,0.0233949373265,0.589242069554
19203,these,0.120022683648,0.00544101288896
19204,theses,0.0233949373265,0.589242069554
19205,theseus,-0.0800454880428,0.0642996347505
19206,thesis,0.0622461183611,0.150495394278
19207,thew,0.0233949373265,0.589242069554
19208,they,-0.0161666862131,0.709084218903
19209,thia,0.00590183404857,0.891669727339
19210,thick,0.0471754715292,0.27605418347
19211,thickheaded,0.0233949373265,0.589242069554
19212,thickly,0.0233949373265,0.589242069554
19213,thickness,-0.0399586338695,0.356292570799
19214,thief,-0.0190124282307,0.660828330374
19215,thieved,0.0233949373265,0.589242069554
19216,thieves,0.0233949373265,0.589242069554
19217,thieving,0.0233949373265,0.589242069554
19218,thin,-0.0285623440136,0.509742818682
19219,thine,-0.0788456582508,0.0684128930273
19220,thing,0.00831160229676,0.84789764099
19221,things,0.00663226364574,0.878360755637
19222,think,0.0201735379754,0.641522411407
19223,thinker,-0.138902563897,0.00127771856008
19224,thinkers,0.0405971261632,0.348653462042
19225,thinking,0.0122616318453,0.777207772146
19226,thinks,0.0838359724735,0.0526221304225
19227,thinly,0.0331164020426,0.44462732001
19228,thinning,0.0233949373265,0.589242069554
19229,thins,0.0233949373265,0.589242069554
19230,third,0.0843804468099,0.0510998468124
19231,thirds,-0.0800454880428,0.0642996347505
19232,thirst,-0.0399586338695,0.356292570799
19233,thirsts,0.0233949373265,0.589242069554
19234,thirteen,0.051122276372,0.237814155749
19235,thirteenth,0.0469214503626,0.278651066534
19236,thirtieth,0.0405971261632,0.348653462042
19237,thirty,0.106522016077,0.0136968997171
19238,this,0.144269303389,0.000817863279073
19239,thistles,0.0233949373265,0.589242069554
19240,thither,0.0525089646969,0.225308909816
19241,tho,0.0526521427477,0.224044903979
19242,thom,0.0233949373265,0.589242069554
19243,thomas,0.0945310493403,0.0287941657629
19244,thompson,0.0575746560985,0.183619108458
19245,thomson,0.0233949373265,0.589242069554
19246,thor,0.0331164020426,0.44462732001
19247,thoreau,-0.0800454880428,0.0642996347505
19248,thorium,0.0233949373265,0.589242069554
19249,thorn,0.0233949373265,0.589242069554
19250,thorny,-0.0402323231426,0.353005278008
19251,thorough,0.0886108777865,0.040480374781
19252,thoroughbred,0.0233949373265,0.589242069554
19253,thoroughbreds,0.0233949373265,0.589242069554
19254,thoroughfare,0.0331164020426,0.44462732001
19255,thoroughgoing,0.0331164020426,0.44462732001
19256,thoroughly,-0.0130219163085,0.763791184074
19257,thoroughness,0.0469214503626,0.278651066534
19258,those,0.0683222872192,0.114462807157
19259,thou,-0.0561464397023,0.194749447262
19260,though,-0.0183815827304,0.671413666441
19261,thought,-0.00752263575599,0.862184117157
19262,thoughtful,0.00838573028477,0.846557825337
19263,thoughtfully,-0.00504114755962,0.907390937592
19264,thoughtfulness,0.0233949373265,0.589242069554
19265,thoughtless,-0.0800454880428,0.0642996347505
19266,thoughts,-0.0777306755554,0.072426278834
19267,thousand,0.0356989308216,0.409911137471
19268,thousands,0.0693180631886,0.109264421896
19269,thralldom,0.0233949373265,0.589242069554
19270,thrashes,0.0233949373265,0.589242069554
19271,thrashing,0.0233949373265,0.589242069554
19272,thread,-0.0314004044319,0.468591046249
19273,threadbareness,0.0233949373265,0.589242069554
19274,threaded,0.0331164020426,0.44462732001
19275,threads,0.0469214503626,0.278651066534
19276,threat,0.0331164020426,0.44462732001
19277,threaten,0.0233949373265,0.589242069554
19278,threatened,-0.00701844404547,0.871337845302
19279,threatening,0.0469214503626,0.278651066534
19280,threatens,-0.00504114755962,0.907390937592
19281,threats,0.0331164020426,0.44462732001
19282,three,0.0662837424591,0.125708668551
19283,threshold,-0.0869652605393,0.0443658193975
19284,threw,0.0147505317277,0.733554341635
19285,thrice,0.0405971261632,0.348653462042
19286,thrift,0.0233949373265,0.589242069554
19287,thriftily,-0.0800454880428,0.0642996347505
19288,thrill,0.0575746560985,0.183619108458
19289,thrilling,-0.00623611177631,0.885574929524
